file_id,age
image_0.jpg,62
image_1.jpg,42
image_10.jpg,34
image_100.jpg,55
image_1000.jpg,25
image_1001.jpg,25
image_1002.jpg,79
image_1003.jpg,33
image_1004.jpg,49
image_1005.jpg,70
image_1006.jpg,44
image_1007.jpg,58
image_1008.jpg,66
image_1009.jpg,32
image_101.jpg,55
image_1010.jpg,51
image_1011.jpg,13
image_1012.jpg,81
image_1013.jpg,66
image_1014.jpg,56
image_1015.jpg,28
image_1016.jpg,62
image_1017.jpg,37
image_1018.jpg,28
image_1019.jpg,41
image_102.jpg,31
image_1020.jpg,33
image_1021.jpg,5
image_1022.jpg,3
image_1023.jpg,26
image_1024.jpg,37
image_1025.jpg,59
image_1026.jpg,10
image_1027.jpg,3
image_1028.jpg,27
image_1029.jpg,27
image_103.jpg,30
image_1030.jpg,68
image_1031.jpg,3
image_1032.jpg,40
image_1033.jpg,29
image_1034.jpg,25
image_1035.jpg,42
image_1036.jpg,58
image_1037.jpg,24
image_1038.jpg,49
image_1039.jpg,27
image_104.jpg,20
image_1040.jpg,19
image_1041.jpg,38
image_1042.jpg,32
image_1043.jpg,58
image_1044.jpg,37
image_1045.jpg,44
image_1046.jpg,22
image_1047.jpg,45
image_1048.jpg,64
image_1049.jpg,2
image_105.jpg,29
image_1050.jpg,48
image_1051.jpg,62
image_1052.jpg,35
image_1053.jpg,71
image_1054.jpg,66
image_1055.jpg,79
image_1056.jpg,28
image_1057.jpg,23
image_1058.jpg,31
image_1059.jpg,11
image_106.jpg,53
image_1060.jpg,64
image_1061.jpg,30
image_1062.jpg,45
image_1063.jpg,65
image_1064.jpg,20
image_1065.jpg,59
image_1066.jpg,26
image_1067.jpg,60
image_1068.jpg,63
image_1069.jpg,53
image_107.jpg,42
image_1070.jpg,78
image_1071.jpg,58
image_1072.jpg,18
image_1073.jpg,2
image_1074.jpg,31
image_1075.jpg,57
image_1076.jpg,55
image_1077.jpg,17
image_1078.jpg,22
image_1079.jpg,66
image_108.jpg,39
image_1080.jpg,28
image_1081.jpg,29
image_1082.jpg,23
image_1083.jpg,24
image_1084.jpg,56
image_1085.jpg,55
image_1086.jpg,54
image_1087.jpg,76
image_1088.jpg,53
image_1089.jpg,31
image_109.jpg,32
image_1090.jpg,19
image_1091.jpg,27
image_1092.jpg,35
image_1093.jpg,56
image_1094.jpg,57
image_1095.jpg,41
image_1096.jpg,21
image_1097.jpg,22
image_1098.jpg,20
image_1099.jpg,42
image_11.jpg,28
image_110.jpg,5
image_1100.jpg,55
image_1101.jpg,3
image_1102.jpg,56
image_1103.jpg,28
image_1104.jpg,29
image_1105.jpg,26
image_1106.jpg,26
image_1107.jpg,14
image_1108.jpg,57
image_1109.jpg,31
image_111.jpg,13
image_1110.jpg,39
image_1111.jpg,48
image_1112.jpg,63
image_1113.jpg,50
image_1114.jpg,23
image_1115.jpg,41
image_1116.jpg,62
image_1117.jpg,25
image_1118.jpg,26
image_1119.jpg,23
image_112.jpg,27
image_1120.jpg,48
image_1121.jpg,33
image_1122.jpg,58
image_1123.jpg,77
image_1124.jpg,19
image_1125.jpg,37
image_1126.jpg,54
image_1127.jpg,71
image_1128.jpg,32
image_1129.jpg,66
image_113.jpg,22
image_1130.jpg,47
image_1131.jpg,22
image_1132.jpg,52
image_1133.jpg,4
image_1134.jpg,48
image_1135.jpg,30
image_1136.jpg,85
image_1137.jpg,22
image_1138.jpg,37
image_1139.jpg,24
image_114.jpg,30
image_1140.jpg,21
image_1141.jpg,47
image_1142.jpg,33
image_1143.jpg,62
image_1144.jpg,59
image_1145.jpg,39
image_1146.jpg,34
image_1147.jpg,21
image_1148.jpg,53
image_1149.jpg,64
image_115.jpg,21
image_1150.jpg,51
image_1151.jpg,25
image_1152.jpg,54
image_1153.jpg,32
image_1154.jpg,37
image_1155.jpg,4
image_1156.jpg,14
image_1157.jpg,43
image_1158.jpg,27
image_1159.jpg,2
image_116.jpg,13
image_1160.jpg,28
image_1161.jpg,28
image_1162.jpg,6
image_1163.jpg,95
image_1164.jpg,50
image_1165.jpg,61
image_1166.jpg,60
image_1167.jpg,22
image_1168.jpg,12
image_1169.jpg,8
image_117.jpg,10
image_1170.jpg,5
image_1171.jpg,9
image_1172.jpg,47
image_1173.jpg,69
image_1174.jpg,57
image_1175.jpg,10
image_1176.jpg,89
image_1177.jpg,48
image_1178.jpg,4
image_1179.jpg,40
image_118.jpg,71
image_1180.jpg,34
image_1181.jpg,31
image_1182.jpg,30
image_1183.jpg,60
image_1184.jpg,32
image_1185.jpg,41
image_1186.jpg,40
image_1187.jpg,8
image_1188.jpg,20
image_1189.jpg,18
image_119.jpg,50
image_1190.jpg,54
image_1191.jpg,6
image_1192.jpg,38
image_1193.jpg,66
image_1194.jpg,31
image_1195.jpg,28
image_1196.jpg,11
image_1197.jpg,19
image_1198.jpg,12
image_1199.jpg,57
image_12.jpg,54
image_120.jpg,32
image_1200.jpg,67
image_1201.jpg,45
image_1202.jpg,30
image_1203.jpg,48
image_1204.jpg,35
image_1205.jpg,3
image_1206.jpg,49
image_1207.jpg,49
image_1208.jpg,45
image_1209.jpg,33
image_121.jpg,23
image_1210.jpg,22
image_1211.jpg,65
image_1212.jpg,61
image_1213.jpg,68
image_1214.jpg,38
image_1215.jpg,62
image_1216.jpg,8
image_1217.jpg,3
image_1218.jpg,66
image_1219.jpg,52
image_122.jpg,29
image_1220.jpg,24
image_1221.jpg,57
image_1222.jpg,59
image_1223.jpg,82
image_1224.jpg,2
image_1225.jpg,77
image_1226.jpg,39
image_1227.jpg,38
image_1228.jpg,61
image_1229.jpg,24
image_123.jpg,10
image_1230.jpg,12
image_1231.jpg,62
image_1232.jpg,34
image_1233.jpg,23
image_1234.jpg,29
image_1235.jpg,56
image_1236.jpg,59
image_1237.jpg,16
image_1238.jpg,4
image_1239.jpg,21
image_124.jpg,24
image_1240.jpg,24
image_1241.jpg,29
image_1242.jpg,74
image_1243.jpg,62
image_1244.jpg,27
image_1245.jpg,11
image_1246.jpg,26
image_1247.jpg,30
image_1248.jpg,42
